노드ID,노드명,노드유형코드,노드유형명,회전제한유무,회전제한유무명,X좌표,Y좌표,TM_X좌표,TM_Y좌표
1180066100,성산대교남단교차로,108,IC 및 JC,0,무,126.887706,37.5465409,190076.5202,449675.5081
1180066200,일반국도1호선-일반국도6호선_진,101,도로교차점,0,무,126.8844933,37.5472107,189792.7053,449750.1922
1180066300,일반국도1호선-일반국도6호선_진,101,도로교차점,0,무,126.8865731,37.5469236,189976.452,449718.1015
1180066400,성산대교남단,108,IC 및 JC,0,무,126.8888365,37.5477768,190176.5848,449812.5539
1180066500,성산대교남단,108,IC 및 JC,0,무,126.8886539,37.5478797,190160.4641,449824.003
1180066600,성산대교남단,101,도로교차점,0,무,126.8885313,37.5479261,190149.6282,449829.1588
1180066700,성산대교남단,108,IC 및 JC,0,무,126.8889122,37.5474839,190183.2374,449780.0376
1180066800,양화교_일반국도6호선_진입_1,101,도로교차점,0,무,126.8816762,37.5479678,189543.8567,449834.5325
1180066900,염창JC(노들로),108,IC 및 JC,0,무,126.8825206,37.5480757,189618.4904,449846.4162
1180067000,염창IC2,108,IC 및 JC,0,무,126.8793604,37.5511221,189339.6604,450184.88
1180067100,영등포구-마포구경계(4),105,행정경계,0,무,126.8904818,37.5510216,190322.3954,450172.5243
1180067200,영등포구-강서구경계(1),105,행정경계,0,무,126.8782508,37.5512516,189241.6296,450199.3782
1180067500,염창JC,108,IC 및 JC,0,무,126.8814889,37.5520608,189527.8774,450288.8197
1180067600,염창IC5,108,IC 및 JC,0,무,126.8778666,37.5530278,189207.9409,450396.5549
1180067700,영등포구-강서구경계(2),105,행정경계,0,무,126.8770404,37.5532481,189134.9627,450421.1076
1180067800,대림2교(동측),104,도로시설물,1,유,126.8996198,37.4861702,191122.2005,442973.9329
1180067900,은평교회,101,도로교차점,0,무,126.9051896,37.5050839,191616.918,445072.5908
1180068000,올림픽대로진출입램프,103,속성변화점,0,무,126.8807661,37.5491572,189463.599,449966.6407
1180068100,올림픽대로_노들로_진출,101,도로교차점,0,무,126.8816631,37.5480755,189542.7188,449846.4806
1180068200,문래빗물펌프장,101,도로교차점,0,무,126.8826512,37.5158466,189625.5751,446269.3591
1180068300,신한전기공업주식회사,101,도로교차점,0,무,126.8827786,37.5161327,189636.8701,446301.1057
1180068400,문래현대3차아파트,101,도로교차점,0,무,126.8838418,37.5157564,189730.8128,446259.2232
1180068500,도림천로진입점,101,도로교차점,0,무,126.8845943,37.5151688,189797.2613,446193.9273
1180068600,선유도진입지하차도1(북측),101,도로교차점,0,무,126.8884932,37.5445859,190145.8228,449458.4462
1180068700,양평교,108,IC 및 JC,0,무,126.8895146,37.5398601,190235.476,448933.8299
1180068800,선유도진입지하차도2(남측),101,도로교차점,0,무,126.8906052,37.5461219,190332.6702,449628.6953
1180068900,올림픽대로진출램프,103,속성변화점,0,무,126.8911397,37.5453505,190379.8013,449543.0347
1180069000,현대2차아파트201동,101,도로교차점,0,무,126.8939727,37.5027812,190624.832,444818.0779
1180069100,양화대교남단,108,IC 및 JC,0,무,126.9030568,37.5369475,191431.9788,448609.2461
1180069200,올림픽대로-노들길램프(20),108,IC 및 JC,0,무,126.9105037,37.5289851,192089.3069,447724.8648
1190000100,동작대교JC,108,IC 및 JC,0,무,126.9743173,37.5057823,197729.1677,445146.1948
1190000200,한강대교(남단),104,도로시설물,0,무,126.956298,37.5139749,196136.3558,446056.0589
1190000300,여의상류IC,108,IC 및 JC,0,무,126.9405017,37.5173928,194740.0524,446436.1596
1190000400,남성역,101,도로교차점,0,무,126.968834,37.4859868,197243.6143,442949.2984
1190000600,보라매우성아파트,103,속성변화점,0,무,126.9232758,37.4930133,193214.9958,443731.4506
1190001000,신상도초교,101,도로교차점,0,무,126.9440328,37.4990915,195051.0116,444404.7647
1190001300,동작역,108,IC 및 JC,0,무,126.9820913,37.5015762,198416.4462,444679.2141
1190001600,상도대림아파트,101,도로교차점,0,무,126.9462402,37.5048289,195246.57,445041.4285
1190001700,상도터널,101,도로교차점,0,무,126.9504761,37.5047465,195621.1067,445032.0761
1190002100,노량진삼익아파트,101,도로교차점,0,무,126.944679,37.5106851,195108.9158,445691.4669
1190002200,노들역,101,도로교차점,1,유,126.9543135,37.5126686,195960.8324,445911.156
1190002300,동작전화국입구,101,도로교차점,0,무,126.9318598,37.5132146,193975.7351,445972.9577
1190002500,한강대교남단교차로,101,도로교차점,1,유,126.9560981,37.5136211,196118.6567,446016.7911
1190002600,노량진역,101,도로교차점,0,무,126.9442806,37.5138004,195073.8904,446037.2516
1190002700,여의교남단,101,도로교차점,1,유,126.926896,37.5146576,193537.012,446133.4454
1190002800,유원강변아파트,108,IC 및 JC,0,무,126.9513254,37.515134,195696.7959,446184.9159
1190002900,사당시장,101,도로교차점,0,무,126.9743114,37.4832912,197727.9638,442649.9791
1190003000,남성초등학교,101,도로교차점,1,유,126.9775079,37.4838695,198010.6981,442714.0877
1190003100,남성역7호선,101,도로교차점,0,무,126.9723845,37.4841333,197557.5717,442743.483
1190003200,대성문구인쇄,101,도로교차점,1,유,126.9792638,37.4844212,198166.0132,442775.2794
1190003300,사당5동주민센터,101,도로교차점,0,무,126.9676093,37.4850031,197135.2672,442840.1575
1190003600,구로디지털단지역,101,도로교차점,0,무,126.9034513,37.4854248,191460.9818,442890.8427
1190003700,대림아파트(사당동),101,도로교차점,0,무,126.9740696,37.4868249,197706.6912,443042.1717
1190003800,대흥장로교회,101,도로교차점,0,무,126.9749968,37.4874926,197788.7122,443116.2552
1190003900,조흥은행,101,도로교차점,1,유,126.905413,37.4877112,191634.7309,443144.431
1190004000,성실교회,101,도로교차점,0,무,126.9083703,37.4876885,191896.272,443141.6529
1190004100,삼일초등학교,101,도로교차점,0,무,126.9757774,37.4881721,197857.7686,443191.6616
1190004200,엘지아파트,101,도로교차점,1,유,126.9636542,37.4885457,196785.6197,443233.4614
1190004300,대림사거리,101,도로교차점,0,무,126.9063404,37.4889063,191716.8842,443276.9875
1190004400,사당동2차롯데낙천대아파트,101,도로교차점,0,무,126.9715885,37.4895277,197487.3512,443342.2098
1190004500,롯데캐슬,101,도로교차점,0,무,126.9722675,37.4899903,197547.4117,443393.5391
1190004600,유정빌라,102,도로시.종점,0,무,126.9741942,37.4899884,197717.8037,443393.2745
1190004700,인정아파트,102,도로시.종점,0,무,126.964726,37.4900979,196880.473,443405.7055
1190004900,한국컴퓨터(주),101,도로교차점,0,무,126.9230077,37.4918938,193191.1833,443607.2285
1190005100,대림삼거리,101,도로교차점,1,유,126.9093935,37.492568,191987.2889,443683.1237
1190005300,청화빌라,101,도로교차점,0,무,126.9362802,37.4937059,194365.0779,443807.4667
1190005500,국사봉터널(북측),104,도로시설물,0,무,126.9428725,37.4944901,194948.1082,443894.1272
1190005600,숭실대학교,101,도로교차점,1,유,126.9607969,37.4947489,196533.2067,443922.0409
1190005700,영도교회,101,도로교차점,0,무,126.9427324,37.495434,194935.7776,443998.8975
1190005800,가든주택,101,도로교차점,1,유,126.9434773,37.4955309,195001.659,444009.6131
1190005900,숭실대입구역,101,도로교차점,1,유,126.9541991,37.4956619,195949.7992,444023.6411
1190006000,보라매두산위브,101,도로교차점,0,무,126.9143016,37.49661,192421.7356,444131.3288
1190006200,강남상가아파트,101,도로교차점,0,무,126.9528844,37.4971331,195833.6249,444186.9776
1190006300,리치타운,101,도로교차점,1,유,126.9525221,37.4975327,195801.6102,444231.3395
1190006400,래미안상도2차아파트,101,도로교차점,0,무,126.9592593,37.4979389,196397.3869,444276.1423
1190006600,동일빌딩,101,도로교차점,1,유,126.9194676,37.497631,192878.6568,444244.2406
1190006700,상도동다빈모1프라자,101,도로교차점,0,무,126.9351735,37.4976775,194267.5126,444248.3295
1190006800,동작우체국,101,도로교차점,0,무,126.924123,37.4978152,193290.3493,444264.349
1190006900,건영약수맨션아파트,101,도로교차점,0,무,126.9437399,37.4985062,195025.0747,444339.8138
1190007000,신호빌딩,101,도로교차점,0,무,126.9240409,37.498441,193283.1394,444333.8022
1190007100,대방천사거리,101,도로교차점,1,유,126.9202266,37.4984849,192945.8611,444338.9616
1190007200,신대방동빌딩,101,도로교차점,1,유,126.9281189,37.4985555,193643.7562,444346.2255
1190007300,남지빌딩,101,도로교차점,0,무,126.9285374,37.4988865,193680.7979,444382.9366
1200022900,세광교회,101,도로교차점,1,유,126.9568204,37.486397,196181.1293,442995.2423
1200023000,트윈타워1,101,도로교차점,1,유,126.922956,37.4865225,193186.125,443011.0807
1200023100,은천로입구,101,도로교차점,1,유,126.9342176,37.4866953,194182.1325,443029.5063
1200023200,대우전자,101,도로교차점,1,유,126.9237819,37.4866788,193259.181,443028.3681
1200023300,관악국민은행,101,도로교차점,1,유,126.9488671,37.4867322,195477.749,443032.8026
1200023400,금성빌딩,101,도로교차점,1,유,126.9334862,37.4869729,194117.4649,443060.3601
1200023500,서울YWCA봉천종합사회복지관,101,도로교차점,1,유,126.9572628,37.4869359,196220.2877,443055.0382
1200023600,한독빌딩,101,도로교차점,1,유,126.9475997,37.4868618,195365.6713,443047.2489
1200023700,현대시장,101,도로교차점,0,무,126.9469731,37.4869272,195310.2515,443054.5355
1200023800,관악구-동작구경계(7),105,행정경계,0,무,126.9128225,37.4875024,192290.0059,443120.6184
1200023900,패션거리입구,101,도로교차점,0,무,126.9287759,37.4875708,193700.9301,443127.024
1200024000,(구)봉천2동주민센터,101,도로교차점,1,유,126.9567628,37.4876283,196176.1022,443131.8998
1200024100,지역사회개발부원회,101,도로교차점,0,무,126.9493465,37.487622,195520.1988,443131.5294
1200024200,삼성아파트108동,101,도로교차점,0,무,126.9519566,37.487753,195751.0483,443145.9492
1200024300,봉천재9동벽산아파트,101,도로교차점,0,무,126.9462808,37.4885897,195249.1327,443239.0827
1200024400,수광맨션빌라,101,도로교차점,0,무,126.9492559,37.4887769,195512.2613,443259.7203
1200024500,영광빌라,101,도로교차점,0,무,126.9538227,37.4888537,195916.1486,443268.0282
1200024600,원일빌라,101,도로교차점,1,유,126.9529117,37.4889892,195835.5828,443283.1095
1200024700,동아타운21아파트,101,도로교차점,1,유,126.9575607,37.4891626,196246.7461,443302.1595
1200024900,당곡사거리,101,도로교차점,1,유,126.927987,37.4893617,193631.3185,443325.8435
1200025000,구암초등학교,101,도로교차점,1,유,126.9459886,37.489319,195223.3357,443320.0454
1200025100,성현동 주민센터,101,도로교차점,0,무,126.9478688,37.4895058,195389.6267,443340.683
1200025500,소슬유치원,101,도로교차점,0,무,126.9479179,37.4897991,195393.9923,443373.2268
1200025600,신림갑을아파트,101,도로교차점,0,무,126.9202534,37.4897102,192947.4008,443365.0763
1200025700,롯데백화점관악점,101,도로교차점,1,유,126.9225474,37.4899626,193150.3051,443392.9156
1200025800,롯데백화점앞(관악점),101,도로교차점,1,유,126.9242303,37.4900066,193299.1335,443397.6781
1200025900,드림타운,101,도로교차점,0,무,126.9534989,37.4899728,195887.5735,443392.2503
1200026000,관악푸르지오120동앞,103,속성변화점,0,무,126.9599072,37.4902076,196454.3122,443418.0473
1200026100,국사봉터널(남측),104,도로시설물,0,무,126.9451013,37.4903717,195144.9312,443436.9214
1200026200,봉천고개,101,도로교차점,1,유,126.9564638,37.4908568,196149.8246,443490.2401
1200026300,창암빌딩,101,도로교차점,0,무,126.9270559,37.491303,193549.1388,443541.3736
1200026400,동서주택,102,도로시.종점,0,무,126.9414205,37.4914176,194819.493,443553.206
1200026500,우성차밍빌,101,도로교차점,0,무,126.9246729,37.4916625,193338.4242,443581.4316
1200026600,국사봉터널밑,101,도로교차점,0,무,126.9439058,37.4919773,195039.3177,443615.1887
1200026800,관악구-동작구경계(3),105,행정경계,0,무,126.9564988,37.4923873,196152.9996,443660.1029
1200027100,관악구-동작구경계(4),105,행정경계,0,무,126.9437304,37.4925565,195023.8453,443679.4836
1200027500,SK텔레콤보라매사옥,101,도로교차점,0,무,126.9249231,37.492764,193360.6493,443703.6693
1200027600,드림타운116동,101,도로교차점,0,무,126.9467057,37.4927129,195286.9682,443696.6805
1200027800,관악구-동작구경계(2),105,행정경계,0,무,126.960205,37.4938905,196480.8191,443826.7908
1200027900,관악구-동작구경계(6),105,행정경계,0,무,126.9273159,37.4946645,193572.4222,443914.4368
1200028000,보성운수,103,속성변화점,0,무,126.9188722,37.4642181,192822.8115,440535.9
1210000200,선암IC,101,도로교차점,0,무,127.0197826,37.4601233,201750.2117,440078.5267
1210000300,양재IC2,108,IC 및 JC,0,무,127.0418823,37.4615533,203705.3631,440237.8718
1210000301,경부고속도로(만남의광장),104,도로시설물,0,무,127.0441308,37.4589515,203904.4236,439949.2067
1210000302,달래네고개,104,도로시설물,0,무,127.061054,37.4392602,205403.0956,437764.5724
1210000500,양재IC서측,108,IC 및 JC,0,무,127.0377358,37.4618992,203338.4996,440276.1142
1210000600,양재IC동측,108,IC 및 JC,0,무,127.0418795,37.4649603,203704.9467,440616.0089
1210000700,염곡사거리,101,도로교차점,1,유,127.0429768,37.4657019,203801.9767,440698.3599
1210000800,양재IC북측,108,IC 및 JC,0,무,127.0377669,37.4656455,203341.0816,440691.8955
1210000900,서초IC남측,108,IC 및 JC,0,무,127.0266017,37.481471,202352.8515,442447.9797
1210001000,남부순환로서초IC서측,101,도로교차점,0,무,127.0236625,37.4830798,202092.8386,442626.4627
1210001100,남부순환로서초IC동측,101,도로교차점,0,무,127.0288288,37.4837904,202549.7493,442705.4645
1210001200,서초IC북측,108,IC 및 JC,0,무,127.0251637,37.4859137,202225.5312,442941.0304
1210001500,올림픽대로-한수길램프(1),108,IC 및 JC,0,무,126.9855549,37.5048842,198722.7682,445046.3085
1210002000,한남대교남단,105,행정경계,0,무,127.0161637,37.5238175,201428.831,447147.6833
1210002200,과천대로과천시계,105,행정경계,0,무,126.9885499,37.45813,198986.9565,439857.1696
1210002400,교육문화회관,101,도로교차점,0,무,127.0348139,37.4675392,203079.7695,440901.9756
1210002500,aT센터,101,도로교차점,1,유,127.0398477,37.4686115,203525.0244,441021.1574
1210002700,양재시민의숲역,101,도로교차점,0,무,127.0390986,37.4697466,203458.7065,441147.1125
1210002900,KT연구개발본부,101,도로교차점,0,무,127.0296752,37.4731799,202624.9829,441527.8619
1210003000,영동1교남단,101,도로교차점,1,유,127.0386623,37.4737657,203419.9278,441593.1645
1210003200,영동1교북단,101,도로교차점,1,유,127.0386633,37.4756967,203419.9278,441807.4775
1210003300,서울메트로,101,도로교차점,1,유,126.9859957,37.4758285,198761.2678,441821.5006
1210003700,효령아파트,101,도로교차점,0,무,126.9936401,37.48019,199437.478,442305.4907
1210005100,서리풀터널(서측),102,도로시.종점,0,무,126.9994513,37.4894112,199951.4763,443328.9011
1210005400,방배4동지구대,101,도로교차점,0,무,126.9869188,37.491446,198843.1539,443554.8162
1210005700,함지박사거리,101,도로교차점,0,무,126.9904323,37.4928496,199153.8882,443710.5633
1210005900,방배중학교,101,도로교차점,0,무,126.9979358,37.4950718,199817.4645,443957.1554
1210006100,방배삼호아파트,101,도로교차점,1,유,126.9871522,37.4983084,198863.9043,444316.4603
1210007300,반포역,101,도로교차점,0,무,127.0116419,37.5081877,201029.3252,445412.92
1210007600,잠원역,101,도로교차점,0,무,127.0133805,37.513844,201182.9623,446040.7094
1210007700,잠원동주민센터,101,도로교차점,0,무,127.0137869,37.5152615,201218.8643,446198.0461
1210008200,헌릉IC,108,IC 및 JC,0,무,127.0903546,37.4654064,207993.3289,440668.5311
1210008300,청계산길삼거리,101,도로교차점,0,무,127.0587251,37.4430428,205196.7339,438184.262
1210008400,내곡터널(북측),104,도로시설물,0,무,127.0769134,37.447022,206805.8999,438627.0588
1210008500,본마을입구(보),101,도로교차점,0,무,127.0516068,37.4527082,204566.2305,439256.6204
1210008600,내곡IC13,108,IC 및 JC,0,무,127.0771801,37.4550603,206828.775,439519.2204
1210008700,경부고속도로만남의광장-달래네고개,108,IC 및 JC,0,무,127.0448082,37.4582396,203964.39,439870.2183
1210008800,내곡IC2,108,IC 및 JC,0,무,127.0763409,37.4568119,206754.3604,439713.5531
1210008900,청계산길-밤밭길삼거리,101,도로교차점,0,무,127.0479195,37.4573122,204239.7131,439767.4216
1210009000,내곡IC12,108,IC 및 JC,0,무,127.0707999,37.457045,206264.0933,439739.0455
1210009100,내곡IC,108,IC 및 JC,0,무,127.0729899,37.4578774,206457.7868,439831.5837
1210009200,내곡IC3,108,IC 및 JC,0,무,127.0754555,37.4583318,206675.8961,439882.1869
1210009300,내곡IC,108,IC 및 JC,0,무,127.0752043,37.4587803,206653.6283,439931.9437
1210009400,선암IC과천방향합류,108,IC 및 JC,0,무,127.0209893,37.4583858,201857.0206,439885.7096
1210009500,선암IC양재대로진출,108,IC 및 JC,0,무,127.0211302,37.4583742,201869.4832,439884.4307
1210009600,선암로IC7,108,IC 및 JC,0,무,127.0190394,37.459689,201684.4734,440030.31
1210009700,선암로IC8,108,IC 및 JC,0,무,127.0201769,37.4595096,201785.1149,440010.4226
1210009800,내곡IC,108,IC 및 JC,0,무,127.0761426,37.4587917,206736.6458,439933.2706
1210009900,선암로IC6,108,IC 및 JC,0,무,127.0189503,37.4597709,201676.5907,440039.3996
1210010000,내곡IC,108,IC 및 JC,0,무,127.0798889,37.4601354,207067.9699,440082.6795
1210010100,주암교(동단),104,도로시설물,1,유,127.0276662,37.4601318,202447.6985,440079.6466
1210010200,주암교(서단),104,도로시설물,0,무,127.0269261,37.4601677,202382.2139,440083.6154
1210010300,선암로IC2,108,IC 및 JC,0,무,127.0217021,37.4603276,201920.0337,440101.2322
1210010400,내곡IC6,108,IC 및 JC,0,무,127.0799376,37.4600344,207072.2814,440071.4721
1210010500,선암로IC_일반국도47호선_진출,101,도로교차점,0,무,127.0216705,37.4604366,201917.2374,440113.3331
1210010600,내곡IC9,108,IC 및 JC,0,무,127.0736681,37.4609873,206517.5257,440176.7864
1210010700,내곡IC,108,IC 및 JC,0,무,127.0744991,37.4597747,206591.153,440042.2598
1210010800,헌인릉입구,101,도로교차점,1,유,127.0818581,37.4607234,207242.1305,440148.0898
1210010900,트럭터미널(장군촌),101,도로교차점,1,유,127.0359861,37.4606768,203183.7509,440140.3842
1210011100,선암로IC3,108,IC 및 JC,0,무,127.0204466,37.460802,201808.9427,440153.8642
1210011200,내곡IC7,108,IC 및 JC,0,무,127.0836976,37.4612522,207404.8228,440206.9247
1210011300,양재IC남측(경부선부산방향합류),108,IC 및 JC,0,무,127.0420058,37.461185,203716.3016,440197.0029
1210011400,양재IC남측(양재대로진출),108,IC 및 JC,0,무,127.0427574,37.4606336,203782.8267,440135.8361
1210011500,트럭터미널앞,101,도로교차점,1,유,127.0372575,37.4616263,203296.1991,440245.8076
1210011600,용인서울고속국도-헌릉로램프(5),108,IC 및 JC,1,유,127.0854634,37.461874,207560.9825,440276.073
1210011700,양재IC서측,108,IC 및 JC,0,무,127.0379686,37.4622137,203359.0844,440311.0239
1190007400,국민은행,101,도로교차점,1,유,126.9281746,37.4989876,193648.7171,444394.1814
1190007500,유앤아이빌,101,도로교차점,0,무,126.9598982,37.4991489,196453.9417,444410.4187
1190007600,상도3동주민센터,101,도로교차점,0,무,126.9311777,37.4992486,193914.2932,444422.9549
1190007700,신대방삼거리역,101,도로교차점,1,유,126.9282374,37.4997475,193654.3395,444478.5175
1190007800,산맥빌딩,101,도로교차점,1,유,126.9240921,37.4998496,193287.7961,444490.1404
1190007900,보라매역,101,도로교차점,1,유,126.9203178,37.4999344,192954.0632,444499.8286
1190008000,성대약국,101,도로교차점,0,무,126.9323476,37.5000807,194017.8116,444515.2285
1190008200,이수교차로_동작대로_진출_1,101,도로교차점,0,무,126.9843274,37.500253,198614.1459,444532.3163
1190008300,신대방타워,101,도로교차점,1,유,126.9278843,37.5002793,193623.1561,444537.5671
1190008400,범한택시(주),101,도로교차점,0,무,126.9240916,37.5003479,193287.7961,444545.4384
1190008500,성대시장,101,도로교차점,0,무,126.9319392,37.5005195,193981.7334,444563.9593
1190008600,대성빌라,101,도로교차점,1,유,126.9450308,37.5007381,195139.3749,444587.4643
1190008700,이수고가차도(서측)-동작대로,104,도로시설물,0,무,126.9834804,37.5008977,198539.2612,444603.8839
1190008800,I PARK상도동 아파트,101,도로교차점,0,무,126.9416924,37.5007085,194844.1732,444584.351
1190008900,정윤빌라,101,도로교차점,0,무,126.9602488,37.5010025,196485.0303,444616.1326
1190009000,삼성프라자,101,도로교차점,0,무,126.9326509,37.500961,194044.7044,444612.9073
1190009100,럭키하이퍼마켓,101,도로교차점,0,무,126.9412387,37.5012589,194804.0887,444645.4699
1190009200,구룡사수퍼,101,도로교차점,1,유,126.9453088,37.5011674,195163.9812,444635.0894
1190009300,동작역,104,도로시설물,0,무,126.9824319,37.5013439,198446.5606,444653.4272
1190009400,태건하이츠빌라,101,도로교차점,0,무,126.9457214,37.5016574,195200.4938,444689.4614
1190009500,동작역,108,IC 및 JC,0,무,126.979856,37.5018417,198218.8037,444708.718
1190009600,상도동동원베네스트,101,도로교차점,0,무,126.9452006,37.501811,195154.4562,444706.527
1190009700,동광교회,101,도로교차점,1,유,126.9344809,37.5020867,194206.6032,444737.738
1190009800,동작역,108,IC 및 JC,0,무,126.9794714,37.5022668,198184.8045,444755.9016
1190009900,동작지하차도(서측),104,도로시설물,0,무,126.9775248,37.5023621,198012.6795,444766.5197
1190010000,대림슈퍼,101,도로교차점,0,무,126.9453258,37.5024296,195165.5687,444775.1865
1190010200,서울기계공업고등학교,101,도로교차점,1,유,126.9241848,37.5028463,193296.2628,444822.7223
1190010300,소망약국,101,도로교차점,1,유,126.9214995,37.5030191,193058.8384,444842.0943
1190010400,상도역,101,도로교차점,1,유,126.9476764,37.5031898,195373.4562,444859.4351
1190010500,올림픽대로-현충로램프(2),108,IC 및 JC,0,무,126.9763949,37.5032951,197912.8015,444870.0949
1190010600,노다지사철탕,101,도로교차점,1,유,126.9481569,37.503448,195415.9583,444888.0667
1190010700,상도1동하나은행,101,도로교차점,0,무,126.9474676,37.5035818,195355.0233,444902.9586
1190010800,한국교회정보센타,101,도로교차점,0,무,126.9478637,37.5038037,195390.0588,444927.5655
1190011000,국립현충원,108,IC 및 JC,1,유,126.9755666,37.5039632,197839.5762,444944.2673
1190011100,나들목,101,도로교차점,1,유,126.949175,37.503995,195506.0127,444948.7322
1190011200,교보증권,101,도로교차점,1,유,126.9375515,37.5039675,194478.2537,444946.3017
1190011300,그린빌라입구,101,도로교차점,0,무,126.9242494,37.5040454,193302.0836,444955.808
1190011400,성남중고교,101,도로교차점,1,유,126.9254763,37.5040605,193410.563,444957.3955
1190011500,이내과의원앞,101,도로교차점,0,무,126.9226879,37.5040819,193164.0105,444959.9664
1190011600,해군회관앞,101,도로교차점,1,유,126.9219382,37.5041314,193097.7323,444965.5227
1190011700,올림픽대로-현충로램프(3),108,IC 및 JC,0,무,126.9766543,37.5042088,197935.7591,444971.5051
1190011800,상도지구대,101,도로교차점,0,무,126.9392839,37.5041401,194631.4477,444965.3518
1190011900,노량진신협,101,도로교차점,1,유,126.937951,37.5042148,194513.6021,444973.717
1190012000,올림픽대로-동작대로램프(7),108,IC 및 JC,0,무,126.9778331,37.5043217,198039.9985,444984.0018
1190012100,올림픽대로-현충로램프(4),108,IC 및 JC,0,무,126.9764104,37.5043092,197914.1992,444982.6523
1190012200,올림픽대로-현충로램프(6),108,IC 및 JC,0,무,126.9758721,37.5043162,197866.6011,444983.4428
1190012300,상도터널,101,도로교차점,1,유,126.9496461,37.5042849,195547.6847,444980.8791
1190012400,동작상승문화회관,101,도로교차점,0,무,126.9488568,37.5043596,195477.9007,444989.2135
1190012600,올림픽대로-현충로램프(7),108,IC 및 JC,0,무,126.9750726,37.5045491,197795.9198,445009.3018
1190012900,덕신빌딩,101,도로교차점,1,유,126.9374569,37.5046973,194469.9458,445027.2953
1190013000,강남초교앞,101,도로교차점,1,유,126.9519669,37.5048749,195752.9268,445046.2578
1190013100,동작대교JC,108,IC 및 JC,0,무,126.9755019,37.5050846,197833.8886,445068.7297
1190013200,중앙대학교 후문,101,도로교차점,0,무,126.9535707,37.5050043,195894.7437,445060.5453
1190013300,청송맨션,101,도로교차점,1,유,126.9247661,37.5050351,193347.8566,445065.6103
1190013400,장승배기,101,도로교차점,1,유,126.9393605,37.505038,194638.2872,445064.9985
1190013500,한국정형외과의원,101,도로교차점,1,유,126.9408622,37.5051201,194771.0742,445074.034
1190013700,동작등기소,101,도로교차점,1,유,126.9414233,37.5051848,194820.6836,445081.1778
1190013800,장승빌딩,101,도로교차점,1,유,126.9394351,37.5053241,194644.9018,445096.7485
1190013900,한창빌딩앞,101,도로교차점,1,유,126.9242836,37.5055729,193305.2366,445125.3313
1190014100,성남고교입구,101,도로교차점,1,유,126.9227132,37.5060506,193166.4314,445178.4714
1190014200,상도터널(남측),104,도로시설물,0,무,126.9506235,37.5058837,195634.2036,445158.2826
1190014300,상도제일교회,101,도로교차점,0,무,126.9507758,37.5063236,195647.6974,445207.0983
1190014400,신길중앙감리교회앞,101,도로교차점,1,유,126.9228645,37.5064253,193179.8437,445220.0459
1190014500,대림아파트(대방동),101,도로교차점,0,무,126.9262832,37.506368,193482.1109,445213.4377
1190014600,중앙대학교 정문,103,속성변화점,0,무,126.957041,37.5065265,196201.661,445229.3498
1190014700,상도건영,101,도로교차점,0,무,126.9480964,37.507151,195410.8379,445299.0626
1190014800,명수대상가,101,도로교차점,0,무,126.9617566,37.5074455,196618.6452,445331.1705
1190014900,평화아파트,101,도로교차점,0,무,126.9517498,37.5074304,195733.8768,445329.8917
1190015000,중앙대병원앞(2),101,도로교차점,0,무,126.9602154,37.5074868,196482.3845,445335.8007
1190015200,형인한강아파트,101,도로교차점,0,무,126.9487019,37.5078629,195464.4162,445378.0409
1190015300,숭의여중교앞삼거리,101,도로교차점,0,무,126.9302767,37.5078722,193835.3303,445380.1256
1190015400,중앙대병원앞,101,도로교차점,0,무,126.9609485,37.5076896,196547.2076,445358.2903
1190015500,서울시근린공원부지앞,101,도로교차점,0,무,126.951498,37.5080691,195711.6517,445400.8002
1190015600,우리은행흑석동지점,101,도로교차점,0,무,126.9630692,37.5081135,196734.7314,445405.254
1190015700,동작자원봉사센터,101,도로교차점,0,무,126.9473594,37.5081299,195345.7378,445407.7356
1190015800,중앙대병원앞(3),101,도로교차점,0,무,126.9611914,37.5081486,196568.705,445409.2227
1190015900,노량진우성아파트,101,도로교차점,0,무,126.9478531,37.5084025,195389.4067,445437.9691
1190016000,대방동사랑의가족공원삼거리,101,도로교차점,0,무,126.9262803,37.508582,193482.0447,445459.17
1190016100,중앙대입구교차로,101,도로교차점,1,유,126.9638979,37.508689,196808.0299,445469.1025
1190016200,고구동산지하차도(서측),104,도로시설물,0,무,126.952892,37.5088504,195834.9478,445487.4514
1190016400,남부교회,101,도로교차점,0,무,126.9322165,37.5088477,194006.924,445488.2665
1190016500,한신빌딩,101,도로교차점,1,유,126.9616474,37.508852,196609.054,445487.275
1190016600,고구동산지하차도(동측),104,도로시설물,0,무,126.9532465,37.5090258,195866.301,445506.8983
1190017000,대림아파트,101,도로교차점,1,유,126.9239617,37.5091423,193277.1016,445521.5189
1190017100,경동윈츠리버아파트,101,도로교차점,0,무,126.9548533,37.5093196,196008.3825,445539.4421
1190017400,중앙대입구,101,도로교차점,1,유,126.9630267,37.5096292,196731.036,445573.4808
1190017500,구.공군본부,101,도로교차점,1,유,126.9241682,37.5096553,193295.4059,445578.4412
1190017600,서울본동초등학교,101,도로교차점,0,무,126.953434,37.5106887,195882.9698,445691.4455
1190017700,상도터널(북측),104,도로시설물,0,무,126.9531521,37.5106907,195858.0416,445691.6837
1190017800,한성팜(주),101,도로교차점,0,무,126.9259994,37.510919,193457.4153,445718.5603
1190017900,신길초등학교,101,도로교차점,0,무,126.926538,37.5109872,193505.0404,445726.1009
